content,score,Year,Month,Day
Inovasi luar biasa dari KAI dengan adanya fitur terbaru tidak usah datang ke stasiun hanya untuk menjadwal ulang ataupun membatalkan tiket. Recommended banget buat yang suka traveling yang ingin tidak usah repot-repot pesan ke stasiun. Harapannya untuk aplikasi ini mohon ditambahkan metoda pembayaran tiket kereta api lokal. Terimakasih,5,2019,2,1
menurut saya tidak usah ada pembaharuan lagi. soalnya udah bagus saya juga selalu pake kai acces. dan sudah cukup terbantu. smakin banyak pembaruan pasti semakin besar ato malah ada beberapa yg membuat crash,5,2019,2,1
"walau sering eror dan sering di block pemesanan tiketnya, saya tetap kasih bintang 5. Kalau buat user aplikasi, bandwith nya ya dibatasi, beda sama yang member agen resmi.. : (",5,2019,2,1
"Maaf ini developernya niat ga buat aplikasi?? Di versi sebelumnya untuk cek tiket, beli masih bisa, saya coba update lah buat cek tiket aja loading ada kali sejam (sengaja saya diemin), padahal pake wifi kantor yg saya juga pake buat kerja lancar jaya. Tolong dong developer kalau buat aplikasinya yg niat, jgn terkesan asal punya aplikasi. Kalau seperti ini nanti pada pindah ke aplikasi lain yg jauh lebih cepat. Terima kasih.",3,2019,2,2
"sangat membantu pengguna kereta prambanan ekspress prosesnya cepat ga ribet antri ga takut lagi kehabisan tiket kereta, cuman mungkin opsi pembayarannya di tambah lagi,.",4,2019,2,2
"Untuk pemesanan tiket lokal yang baru KA prameks, tolong dit tingkatkan lagi, saat pembentukan akun tidak dapat mengubah. no telepon. dan yang paling utama, tolong pembayaran di perbanyak lagi bisa lewat transfer atm biasa juga. pembayaran hanya menggunakan tcash, unikqu, mandiri e cash dan itu tergantung pada nomor yg sudah terdaftar di akun sedangkan no. hp di akun tdk dapat diubah",3,2019,2,3
"Sudah daftar tpi notifikasi email aktivitasi tidak ada yg masuk. Tidak bisa login pake email, no hp, gagal semua. Padahal mau reschedul. Ditunggu 1 jam blm bisa juga. Akhirnya beli lagi. Silahkan sad",3,2019,2,4
"Pengalaman awal pake sangat mengecewakan, karena 1 akun cuma untuk 1 tiket,(khusus KA lokal), padahal butuhnya lebih dari 1 tiket. Harusnya untuk pembelian di tgl, jam, stasiun, yg sama untuk beli lebih dari 1 tiket dilarang dari aplikasinya. Ini dibolehin, ndag ada pemberitahuan apapun. BEDA SAMA KA ANTAR KOTA, BISA BELI BEBERAPA TIKET.",1,2019,2,4
Sangat kecewa... aplikasi terhenti terus saat melakukan pembayaran.. sampai harganya naik pun tetep ga bisa di pake.. bukannya mempermudahkan malah mempersulit.. harga naik tapi kursinya banyak yang kosong... harusnya di biarin aja segitu.. ga usah dirubah lagi harganya.. TIDAK MEMBANTU!!!!,1,2019,2,4
bayar prameks pakai t-cash ga bisa. pas udah masuk halaman login t-cash aplikasi selalu macet g bisa di pencet apapun termasuk memasukan no telp dan password.,4,2019,2,4
"untuk penggunaan pemesanan tiket ka prameks sangat buruk sekali.buruknya yang pertama pemesanan hanya untuk 1 akun satu orang, kedua metode pembayaran nya hanya ada 3 cara sangat menyusahkan. coba menggandeng ovo atau gopay, dan yang ketiga masih sering atau terjadinya bug.",1,2019,2,5
harus nya applikasi ini lebih memudahkan daripada harus beli tiket di tempat lain. tapi pesan lewat app lain malah lebih mudah. susah banget untuk edit profile bahkan akun nya ga bisa di logout. ribet.,3,2019,2,5
"Alhamdulillah,, tinggal solo express saja yang blm masuk local train.. Selebihnya terimakasih untuk PT. Kereta Api Indonesia.. Semoga semakin kedepan,, memperlancar,, mempermudah,, dan memberi kenyamanan bagi pengguna jasa kereta api",4,2019,2,5
"mau tanya klo pas booking tiket kereta lokal bandung raya pas mau konfirm pembayaran ada ket ""fail to booking. booking rate limit exceeded"" itu knpa ya? soal nya udh 2 hari gtu trs..",4,2019,2,6
"pemesanan ka prameks gk bisa untuk 4 org. masih ribet saat boarding udh pke e-tiket masih suruh keluarin e-ktp. metode pembayaran memaksa sekali d suruh pke t-cash, harusnya banyak pilihan mau byr lwt mana.",1,2019,2,7
"sebaiknya KA Lokal daop 8 juga dapat dibeli melalui KAI Access, sebab antri di stasiun seringkali sangat lama, cek ketersediaan tiket pun harus antri panjang ke CS, belum lagi kalo CSnya sedang cemberut 😅",3,2019,2,9
"Saya sudah menggunakan app ini dr thn kmrn, dan alhamdulillah blm pernah ada kendala, pemesanan lancar, login lancar, walaupun saya menggunakannya masih seputar city train . Dan tolong untuk info tiket tidak tersedia bisa dibedakan apakah tiket habis atau belum tersedia, terimakasih 😊",5,2019,2,12
"versi terbaru kenapa jadi gak bisa pesen tiket untuk besok? minimal pemesanan 1 minggu sebelum berangkat, gak guna banget, tujuan ada aplikasi kan memudahkan pembelian tiket tanpa harus langsung ke stasiun, hemat waktu dan tenaga, lebih bagus versi sebelumnya",1,2019,2,13
"Sudah bagus,apalagi sudah ada e-boarding..tapi batas waktu untuk memilih tempat duduk menurut saya agak kurang panjang(7 menit),terutama untuk 4 orang,mungkin bisa di sesuaikan jumlah penumpang dan waktu memilih,mengingat jaringan terkadang sibuk..terimakasih",4,2019,2,14
gaperlu cetak boarding bisa langsung masuk. tapi saya bingung kalo pesen kereta lokal (prameks) kok jumlah penumpang bisa minus maksudnya bagaimana (-19 kursi). mohon perbaikannya,4,2019,2,15
"Sangat mudah dan efisien menggunakan kai access... hnya saja terkadang saat kita sudah bayar tiketnya dan tidak ada mesin cic, terkadang suka bingung gitu pegawai stasiunnya... katanya namanya belum booking dan bayar. akhirnya hrus tunjukin lagi kodenya dari hp baru deh kecetak tiketnya.... but far away is good",5,2019,2,15
"Saya pengguna moda transportasi prameks,seharusnya dgn pemesanan online bisa terbantu,tapi ternyata server sering sekali eror. Seperti server sibuk atau begitu masuk ke proses pembayaran layar blank. Benar-benar perlu banyak perbaikan.",2,2019,2,18
"masukan untuk kai access mohon dipermudah untuk login akun,, ky tetangga sebelah akun otomatis masuk ke aplikasi ,,sya dari tadi susah untuk daftar masuk login,, padahal smua data lengkap,benar dan aktif,, mohon bantuanya.. trimakasih",2,2019,2,18
"sudah instal kai access, ko ga bisa daftar / registrasi,, padahal biodata, email, pass email sudah betul,, jadi pas klik kereta yang mau dituju selalu minta log in,, mohon bantuannya..",1,2019,2,22
"Di lapangan petugas kondektur pramex tidak mau tahu klo hasil screnshoot. padahal membelikan untuk anak 6 tahun. aplikasi jg membatasi hanya untuk 1 penumpang. bagaimana cara nya mau mesan tikret pramex untuk anak dan istri. padahal qr code di pintu masuk akan membaca jika sudah pernah di scan. tolong di sosialisasikan lagi ke bawah termasuk kondektur. dan di buatkan pesanan tiket lebih dari 1 penumpang. sementara 2 dl bintang nya, klo sdh ok baru di tambah. ribut sama kondektur gara2 tkt",2,2019,2,25
parah ga bisa log in sama sekali padahal email sama password saya isi sesuai email & password yg saya buat untuk log in tapi tetep ga bisa juga sampe saya reset 2 kali password nya tapi tetap ga bisa juga. sehingga saya harus antri sekarang klo mau pesan tiket kereta 😤😤😤,1,2019,2,25
"kenapa kalau gak di update keluar aplikasi? jangan maksakan buat update terus dong😪 tolong dimengerti. udah aku update terus tiba"" minta update lagi😪 terus pas koneksi lancar gak bisa pesan tiket lewat kai padahal kursinya tinggal dikit jadi gak bisa pesan 😪",4,2019,2,26
"ini knp ya min, ketika mau proses kode verifikasi pembayaran linkAja aplikasi tiba2 tertutup/close sendiri. udah coba beberapakali tetep aja gak bisa n sperti itu terus.",2,2019,2,27
"waktu mau bayar aplikasinya kok keluar sendiri. udah tak coba berkali-kali sampai tiket hampir habis. tolong ditingkatkan lagi sistemnya. hp udah di matiin, data2 udah dihapus, sampai uninstal dan instal lagi udah saya lakukan tapi tetap engga bisa",1,2019,2,28
Saya pertama kali tau soal aplikasi ini merasa akan sangat mudahkan. Ternyata jauh dari ekspektasi. apliaksi selalu crash dan keluar tiap kali ingin membayar melaui Linkaja. mohon segera ditindaklanjuti. terima kasih,1,2019,2,28
"kenapa belakangan ini aplikasinya sering banget ada perbaruan? kalo ngga update saat itu juga ngga bisa dibuka susahnya waktu lagi buru buru, aplikasi ngga bisa dibuka karena harus update itu loh yang bingung",2,2019,2,28
"Tolong Kepada develop aplikasi PT KAI agar meningkatkan system Apk nya karena saya rugi, hari ini td pagi saya issued kereta lokal setelah tiba di stasiun aplikasi tidak respon server error saya harus membeli lagi tiket karena di kejar waktu jam kerja. Aplikasi KAI Access setelah di upsate jadi sering hang. Tolong di maksimalkan systemnya aplikasi ini bermanfaat sekali khusus nya buat saya.",3,2019,3,1
"kenapa setiap mau memasukkan kode verifikasi keamanan dari link aja, aplikasi kai selalu restart ya? jadi tidak bisa membayar pesanan kereta lokal menggunakan link aja. padahal satu satunya pembayaran kereta lokal bila menggunakan aplikasi kai access hanya melalui link aja. mohon dibantu dibenahi. tmksh.",2,2019,3,2
makin kesini kok semakin lemot ya tiap kali keluar aplikasi data penumpang selalu hilang. kereta tambahan tidak muncul. aplikasi sebelah aja muncul lo ... tingkat kan lagi ya......,3,2019,3,2
"ok sih....aplikasinya skrg udh bs pesen kreta lokal pke kai access tp minus nya 1x pesen cm bs 1 tiket, tolong donk ditambahin lg skali pesan bs 4 tiket kyk pemesanan kreta jarak jauh. sama tambahan lg klo setiap pesan di kai access kn hrs ketik ulang lg nama n identitas penumpang, ribet jadinya kelamaan. Biar memudahkan pelanggan ditambahkan penyimpanan data penumpang jd klo mau pesan tiket yg kesekian kalinya cm tggl klik data penumpang aja lbh praktis, efisien n hemat waktu.",4,2019,3,2
"Aplikasi bikin emosi, masa iya stasiun DAOP 8 SBY suka banget ilang dari aplikasi. Gabisa cek ketersediaan kursi KAI Lokal. Aplikasi sering down, keluar sendiri. puluhan kali nyoba pesen tiket dr jam 00.30 WIB sampe shubuh. Tiket tidak berhasil di dapat, metode pembayarannya juga cuma satu ERROR pula. terimakasih KAI Acces minggu pagi jadi emosi. Nanti kalo sudah diperbaiki bintangnya nambah",1,2019,3,2
diliat dari rating hampir semua mengecewakan dan trnyata benar mau RESCHEDULE tiket tapi ga bisa karena menu yang muncul berbeda sekali dari penjelasan.. tolong dong min diperbaikin lagi... maaf cuma ngasih 2 bintang..,2,2019,3,3
"terimakasih telah memudahkan akses tiket lokal maupun jarak jauh tanpa antri, namun akan lebih baik jika terdapat banyak pilihan dalam metode pembayarannya lebih spesifik ke bank apa saja agar lebih mudah. mohon maaf ini kenapa saya tidak bisa meng edit nomer telfon yang akan saya gunakan untuk proses pembayaran ya, baik di profil akun maupun ketika akan melakukan transaksi. mohon untuk segera diperbaiki. thx",3,2019,3,3
"untuk metode pembayran tolong di perbanyak min.. dan untuk merubah data acc di izinkan. ini saya mau merubah no telp gk bisa. padahal udh gk kepakai. satu lagi tolong tambah pilihan logout nya min.. untuk saat ini masih payah sekali app ini. kalau ada bintang setengah saya kasih bintang setengah, karena belum pantas dapat 1 bintang.",1,2019,3,3
"untuk sementara aku kasih 3 bintang, karna tidak bisa melakukan pembatalan tiket.waktu mepet di loket tidak cukup waktu antrian begitu banyak akhirnya hangus mohon di kembangkan lg aplikasinya trimakasih🙏",3,2019,3,3
"pakdhe beli tiket kai lokal susah bener yaa, bayar pake e-wallet tapi g bisa2, padahal cuma itu sistem bayarnya ,sdh berkali2 beli gak bisa2, setiap mau bayar nunggu kode verifikasi udah langsung ke logout aja, tolong dibantu penjelasanya. mksh",1,2019,3,3
"Review: 1. aplikasi cuman bs psen 1 penumpang 2. tiket dr sub-tulungagung bs kluar jam nya semua, sementara tiket balik ga bs yg kluar cuman jam paling pagi 3. pembayaran cuman bs pake linkAja, smga sgera ad perbaikan. masak programer kalah sama SurveyMeter, uji aplikasi sehari langsung perbaikan, beres. gajinya ga dollar kali ya 😂😂",1,2019,3,4
"merasa di tipu pake apk ini , blm ada semenit ka ekonomi dgn tujuan KT tp udh habis dan yg harga 400 ke atas yg trsisa, sdgkan tidak semua org tujuannya dan keberangktan sama, aneh.",1,2019,3,4
"pesen tiket mudik via kai acces h-2 berhasil saya dapatken tepat waktu, tapi diwaktu pembayaran di alfamart selalu yang muncul time out. harus nya waktu pembayaran ditambah menjadi 120 menit. sedangken untuk indomaret, bca atau yang lain pukul 00:00 s/d 01.00 offline. TOLONG SOLUSINYA dan bagaimana caranya mengganti no. telp yg sudah terdaftar di aplikasi KAI ACCESS.",5,2019,3,4
"sudah daftar dan berhasil tapi waktu pengecekan email bermasalah. gimana sih.. tolong diperbaiki,mau gunaiin aplikasi jadi gak bisa!!",2,2019,3,5
"saat akan membayar pesanan tiket loka via Link Aja! , server down ato ng bug alhasil dicoba berkali2 tidak dapat menyelesaikan transaksi, mohon jangan release aplikasi yg masih beta dan penuh bug untuk pelayanan masyarakat Indonesia, ini sangat merugikan",1,2019,3,5
Tolong untuk pembayaran tiket lokalnya ditambah ya... kalo bisa transfer bank langsung... ini saat mau bayar masukin kode verifikasinya keluar2 sendiri... jadi ga bisa pesen kalo gini tolong ya min,3,2019,3,6
"bagus sih, tapi pembayaran nya cuma 1 metode pembayaran, itupun caranya masih bingung gimna make nya ... tambah lagi metode pembayarannya bank atau Pulsa... biar gak susah dan bingung..",3,2019,3,6
"pada saat pembayaran kenapa tidak bisa terkoneksi dengan LinkAja?, layar pembayaran langsung hilang begitu aja, sudah coba berulang-ulang, hasil tetap sma ""ERROR"". Applikasi masih belum sempurna.",1,2019,3,6
"penyebab: jadi 2 aplikasi ini kai access & linkaja sedang dalam tahap pengembangan sistem, jadi membuat 2 apk ini kurang sinkron trhadap hp"" tertentu. Lebih baik untuk yang sering ""close"" pada sesi pembayarn ,disarankan menggunakan hp yg speknya lumayan tinggi/dengan PC yg di pasang dengn apk bluestack. Caranya pinjam hp yg speknya lumayan, lalu masuk apk kai access ,ganti akunnya dengn email mu, lalu ketika sesi pay juga masukan no & pin dri akun LinkAja milikmu. Insha alloh berhasil!(pngalaman)",3,2019,3,6
saat mau pesan harus daftar dulu...menggunakan imail...setelah daftar pakai gmail dan sukses... dan coba di login malah tak bisa masuk...kcewa...hingga ganti paswod berulang ulang juga masih sama. apk mengecewakan,1,2019,3,6
"pada saat masuk ke menu pembayaran dan pada saat mendapatkan sms kode vrrivikasi, tiba2 keuar sendiri dari aplikasi dan transaksi tidak sukses... pada saat di lacak pemesanan untuk diterusnya meakukan booking... tidak bisa(muncul keterangan.. pembayaran diproses) padahal blm berhasil transaksinya..",2,2019,3,7
"Untuk pembelian tiket lokal hanya ada satu jenis pembayaran melalui linkaja. Tidak tertera jumlah kursi yg tersedia,hanya tertulis tiket tersedia saja. Bahkan pembelian tiket 1 minggu sebelum keberangkatan selalu tidak dapat tempat duduk. Semoga para calo insyaf",2,2019,3,8
"saya beri 2 bintang, karena masalah pembatalan tiket yang ribet dan tidak cepat, saya sudah batalin tiket /7 February hingga saat ini 8 Maret belum kembali juga uang saya yang 75% dan tidak ada pemberitahuan, padahal pas kita beli tiket begitu booking, maksimal 1 jam harus langsung dibayar. tanya kenapa???",2,2019,3,8
"User experience nya tolong lebih ditingkatkan, masih banyak tombol yang susah diklik contohnya saat memilih kursi, kotaknya susah diklik. Untuk loading aplikasi sudah lebih enteng, hanya masalah tombol tolong diperbaiki lagi. Terima kasih",4,2019,3,9
"aplikasi ini sangat membantu saya dalam membelian tiket kereta api lokal, tetapi mohon dipertimbangkan lagi untuk penumpang yang tua dan mungkin tidak bisa mengoprasikan aplikasi ini. mungkin kuota penumpang bisa dibagi antara pembelian online dan offline. terimakasih",5,2019,3,10
aplikasi ini sangat membanntu dalam pemesanan tiket maupun hanya melihat jadwal dan harga tiket... tetapi mohon dalam pemesanan tiket local pembayarannya dapat lebih di variasikan dan tidak hanya melalui e-wallet...,3,2019,3,10
"aplikasi nya bagus cukuo membantu tapi syangnya tidak bisa mengedit no identitas no handphone terupdate, please tolong ditingkatkan lagi supaya bisa untk mengedit data. gegara gx bisa edit saya gx bisa cancel tiket.",5,2019,3,10
aplikasi apaan ini! masa' udah di bela belain nungguin sampai larut malam sampai g tidur giliran buat pesan tiket servernya sibuk melulu! mana kalau udah di ketik di balikin lg datanya hilang harus ngulang dari awal lg!... mohon tambahin lg jadwal keberangkatan armada keretanya... donk! Hadecchh biar g mengecewakan pelanggan !!!,1,2019,3,10
sangat membantu dg adanya fitur E boarding pass... tp kenapa setiap mau login susah... padahal email dll'nya sudah betul ? dan kenapa sering logout sendiri ? dan kenapa tidak ada fitur bahasa indonesia'nya ? kedepan diperbaiki dan dipermudah lg donk tim KAI !!!,2,2019,3,10
"udh bbrp kali mau pergi/pulang dadakan selalu kebantu pesen disini & tersedia terus. tp pernah tulisan ""hanya tersedia di loket"" lumayan jd informasi tambahan jg klo di loket msh ada. masukannya: metode pembayarannya cb pake virtual account/ovo/dana ya biar ga ribed disaat mendadak pesen tiket. wktu itu pnh nyoba pake BNI mobile ga bs ujung2nya ke atm juga",5,2019,3,11
